file_path,filename,extension,size_bytes,size_mb,directory,is_content_candidate,content_category,quality_score
youtube_downloads/8zo0I4-F3Bs.mp4,8zo0I4-F3Bs.mp4,.mp4,93622140,89.28503036499023,youtube_downloads,True,video,4
youtube_downloads/ScWkpydnyEU.mp4,ScWkpydnyEU.mp4,.mp4,1183104594,1128.296464920044,youtube_downloads,True,video,4
youtube_downloads/kCTS91Sded4.mp4,kCTS91Sded4.mp4,.mp4,146251595,139.47638988494873,youtube_downloads,True,video,4
youtube_downloads/JkpmSamm45Q.mp4,JkpmSamm45Q.mp4,.mp4,572912637,546.372067451477,youtube_downloads,True,video,4
youtube_downloads/hkUpMgDYs9s.mp4,hkUpMgDYs9s.mp4,.mp4,122102781,116.44628620147705,youtube_downloads,True,video,4
youtube_downloads/kAE3WsrH4i8.mp4,kAE3WsrH4i8.mp4,.mp4,221302229,211.0502519607544,youtube_downloads,True,video,4
youtube_downloads/Hc7EDlNkzP4.mp4,Hc7EDlNkzP4.mp4,.mp4,34904663,33.28768062591553,youtube_downloads,True,video,4
youtube_downloads/James_Kirton_OPS_Typing_2_OPS Typing Video Part 2 of 3.f137.mp4,James_Kirton_OPS_Typing_2_OPS Typing Video Part 2 of 3.f137.mp4,.mp4,586963721,559.7722253799438,youtube_downloads,True,video,4
youtube_downloads/arlmdwX-GsI.mp4,arlmdwX-GsI.mp4,.mp4,377023533,359.55766010284424,youtube_downloads,True,video,4
youtube_downloads/f4pv4souYuM.mp4,f4pv4souYuM.mp4,.mp4,46209452,44.06876754760742,youtube_downloads,True,video,4
youtube_downloads/James_Kirton_CRG_Typing_2_CRG TYPING VIDEO Part 2 🦋.mkv,James_Kirton_CRG_Typing_2_CRG TYPING VIDEO Part 2 🦋.mkv,.mkv,213936951,204.0261754989624,youtube_downloads,True,video,4
youtube_downloads/fjGmoUEOTP8.mp4,fjGmoUEOTP8.mp4,.mp4,236232695,225.28905391693115,youtube_downloads,True,video,4
youtube_downloads/Wa-a8h17r6U.mp4,Wa-a8h17r6U.mp4,.mp4,52743999,50.300597190856934,youtube_downloads,True,video,4
youtube_downloads/eWHIFbS2qns.mp4,eWHIFbS2qns.mp4,.mp4,116914973,111.49880695343018,youtube_downloads,True,video,4
youtube_downloads/1T0isNPN3Dg.mp4,1T0isNPN3Dg.mp4,.mp4,97798112,93.26754760742188,youtube_downloads,True,video,4
youtube_downloads/6Zf-99IqcpU.mp4,6Zf-99IqcpU.mp4,.mp4,92802571,88.50342845916748,youtube_downloads,True,video,4
youtube_downloads/fHZunoOqzMk.mp4,fHZunoOqzMk.mp4,.mp4,675556035,644.2604398727417,youtube_downloads,True,video,4
youtube_downloads/hQqox7mveZE.mp4,hQqox7mveZE.mp4,.mp4,324837730,309.789400100708,youtube_downloads,True,video,4
youtube_downloads/aVM8VTm9kYE.mp4,aVM8VTm9kYE.mp4,.mp4,119198273,113.67633152008057,youtube_downloads,True,video,4
youtube_downloads/RFnnoiNHPII.mp4,RFnnoiNHPII.mp4,.mp4,140329249,133.82840061187744,youtube_downloads,True,video,4
youtube_downloads/GlgkRo2OHXo.mp4,GlgkRo2OHXo.mp4,.mp4,64034797,61.06834125518799,youtube_downloads,True,video,4
youtube_downloads/l16FtXfjeG4.mp4,l16FtXfjeG4.mp4,.mp4,382698089,364.9693384170532,youtube_downloads,True,video,4
youtube_downloads/4HfkyhvaaWc.f247.webm,4HfkyhvaaWc.f247.webm,.webm,969782626,924.856782913208,youtube_downloads,True,video,4
youtube_downloads/ObJ5JA8cT2A.mp4,ObJ5JA8cT2A.mp4,.mp4,693318263,661.1998205184937,youtube_downloads,True,video,4
youtube_downloads/Ut9DL6EyF40.mp4,Ut9DL6EyF40.mp4,.mp4,3046586,2.9054508209228516,youtube_downloads,True,video,4
youtube_downloads/tDnz67uJsxQ.mp4,tDnz67uJsxQ.mp4,.mp4,43541946,41.52483558654785,youtube_downloads,True,video,4
youtube_downloads/eK68til-RMo.mp4,eK68til-RMo.mp4,.mp4,409152268,390.1980094909668,youtube_downloads,True,video,4
youtube_downloads/n7spcZJxVyA.mp4,n7spcZJxVyA.mp4,.mp4,453898430,432.8712749481201,youtube_downloads,True,video,4
youtube_downloads/sJ48ULEPL1U.mp4,sJ48ULEPL1U.mp4,.mp4,170040048,162.16282653808594,youtube_downloads,True,video,4
youtube_downloads/DlCt_8wOnFQ_transcript.vtt,DlCt_8wOnFQ_transcript.vtt,.vtt,1180329,1.1256494522094727,youtube_downloads,True,subtitle,3
youtube_downloads/fHZunoOqzMk_transcript.vtt,fHZunoOqzMk_transcript.vtt,.vtt,492874,0.47004127502441406,youtube_downloads,True,subtitle,2
youtube_downloads/James_Kirton_CRG_Typing_1_CRG TYPING VIDEO PART 1.en-orig.srt,James_Kirton_CRG_Typing_1_CRG TYPING VIDEO PART 1.en-orig.srt,.srt,190036,0.18123245239257812,youtube_downloads,True,subtitle,2
youtube_downloads/eK68til-RMo_transcript.vtt,eK68til-RMo_transcript.vtt,.vtt,276575,0.2637624740600586,youtube_downloads,True,subtitle,2
youtube_downloads/JkpmSamm45Q_transcript.vtt,JkpmSamm45Q_transcript.vtt,.vtt,558918,0.5330257415771484,youtube_downloads,True,subtitle,2
youtube_downloads/sJ48ULEPL1U_transcript.vtt,sJ48ULEPL1U_transcript.vtt,.vtt,247629,0.23615741729736328,youtube_downloads,True,subtitle,2
youtube_downloads/w72Ctamx724_transcript.vtt,w72Ctamx724_transcript.vtt,.vtt,205149,0.19564533233642578,youtube_downloads,True,subtitle,2
youtube_downloads/James_Kirton_OPS_Typing_2_OPS Typing Video Part 2 of 3.en.srt,James_Kirton_OPS_Typing_2_OPS Typing Video Part 2 of 3.en.srt,.srt,157079,0.14980220794677734,youtube_downloads,True,subtitle,2
youtube_downloads/kCTS91Sded4_transcript.vtt,kCTS91Sded4_transcript.vtt,.vtt,161915,0.15441417694091797,youtube_downloads,True,subtitle,2
youtube_downloads/9urpASCqbg8_transcript.vtt,9urpASCqbg8_transcript.vtt,.vtt,365956,0.3490028381347656,youtube_downloads,True,subtitle,2
youtube_downloads/Dmmff9nv1b4_transcript.vtt,Dmmff9nv1b4_transcript.vtt,.vtt,317461,0.30275440216064453,youtube_downloads,True,subtitle,2
youtube_downloads/hQqox7mveZE_transcript.vtt,hQqox7mveZE_transcript.vtt,.vtt,381200,0.3635406494140625,youtube_downloads,True,subtitle,2
youtube_downloads/6Zf-99IqcpU_transcript.vtt,6Zf-99IqcpU_transcript.vtt,.vtt,330159,0.3148641586303711,youtube_downloads,True,subtitle,2
youtube_downloads/hkUpMgDYs9s_transcript.vtt,hkUpMgDYs9s_transcript.vtt,.vtt,185586,0.1769886016845703,youtube_downloads,True,subtitle,2
youtube_downloads/Wa-a8h17r6U_transcript.vtt,Wa-a8h17r6U_transcript.vtt,.vtt,161246,0.1537761688232422,youtube_downloads,True,subtitle,2
youtube_downloads/n7spcZJxVyA_transcript.vtt,n7spcZJxVyA_transcript.vtt,.vtt,524177,0.4998941421508789,youtube_downloads,True,subtitle,2
youtube_downloads/Md6Pefz1yHg_transcript.vtt,Md6Pefz1yHg_transcript.vtt,.vtt,191981,0.18308734893798828,youtube_downloads,True,subtitle,2
youtube_downloads/l16FtXfjeG4_transcript.vtt,l16FtXfjeG4_transcript.vtt,.vtt,311490,0.2970600128173828,youtube_downloads,True,subtitle,2
youtube_downloads/8zo0I4-F3Bs_transcript.vtt,8zo0I4-F3Bs_transcript.vtt,.vtt,284393,0.27121829986572266,youtube_downloads,True,subtitle,2
youtube_downloads/RFnnoiNHPII_transcript.vtt,RFnnoiNHPII_transcript.vtt,.vtt,200482,0.1911945343017578,youtube_downloads,True,subtitle,2
youtube_downloads/U-5r65-sDoc_transcript.vtt,U-5r65-sDoc_transcript.vtt,.vtt,394734,0.3764476776123047,youtube_downloads,True,subtitle,2
youtube_downloads/QbdavC0beys_transcript.vtt,QbdavC0beys_transcript.vtt,.vtt,372384,0.355133056640625,youtube_downloads,True,subtitle,2
youtube_downloads/QZAEPlbe9_s_transcript.vtt,QZAEPlbe9_s_transcript.vtt,.vtt,120536,0.11495208740234375,youtube_downloads,True,subtitle,2
youtube_downloads/ScWkpydnyEU_transcript.vtt,ScWkpydnyEU_transcript.vtt,.vtt,531549,0.5069246292114258,youtube_downloads,True,subtitle,2
youtube_downloads/tDnz67uJsxQ_transcript.vtt,tDnz67uJsxQ_transcript.vtt,.vtt,136695,0.13036251068115234,youtube_downloads,True,subtitle,2
youtube_downloads/eWHIFbS2qns_transcript.vtt,eWHIFbS2qns_transcript.vtt,.vtt,323386,0.30840492248535156,youtube_downloads,True,subtitle,2
youtube_downloads/zwh48UtZQAg_transcript.vtt,zwh48UtZQAg_transcript.vtt,.vtt,355614,0.3391399383544922,youtube_downloads,True,subtitle,2
youtube_downloads/GlgkRo2OHXo_transcript.vtt,GlgkRo2OHXo_transcript.vtt,.vtt,337929,0.32227420806884766,youtube_downloads,True,subtitle,2
youtube_downloads/1T0isNPN3Dg_transcript.vtt,1T0isNPN3Dg_transcript.vtt,.vtt,135498,0.12922096252441406,youtube_downloads,True,subtitle,2
youtube_downloads/f4pv4souYuM_transcript.vtt,f4pv4souYuM_transcript.vtt,.vtt,211205,0.20142078399658203,youtube_downloads,True,subtitle,2
youtube_downloads/LpYYJFSAGNA_transcript.vtt,LpYYJFSAGNA_transcript.vtt,.vtt,145585,0.1388406753540039,youtube_downloads,True,subtitle,2
youtube_downloads/fjGmoUEOTP8_transcript.vtt,fjGmoUEOTP8_transcript.vtt,.vtt,360701,0.3439912796020508,youtube_downloads,True,subtitle,2
youtube_downloads/kAE3WsrH4i8_transcript.vtt,kAE3WsrH4i8_transcript.vtt,.vtt,154629,0.14746570587158203,youtube_downloads,True,subtitle,2
youtube_downloads/arlmdwX-GsI_transcript.vtt,arlmdwX-GsI_transcript.vtt,.vtt,622542,0.5937023162841797,youtube_downloads,True,subtitle,2
youtube_downloads/Hc7EDlNkzP4_transcript.vtt,Hc7EDlNkzP4_transcript.vtt,.vtt,160977,0.1535196304321289,youtube_downloads,True,subtitle,2
drive_downloads/1Pjx2IdxmCN-IYQUIxeyGmHczllGPJ9oL.html,1Pjx2IdxmCN-IYQUIxeyGmHczllGPJ9oL.html,.html,552750,0.5271434783935547,drive_downloads,True,web,1
drive_downloads/1w0D0zJkSKIiG6Z3AesHLaPLmQ6tT4YCs.html,1w0D0zJkSKIiG6Z3AesHLaPLmQ6tT4YCs.html,.html,552530,0.5269336700439453,drive_downloads,True,web,1
drive_downloads/1Uq1NENu-5EPsnVuBe8JNu-yGoCOMnj2C.html,1Uq1NENu-5EPsnVuBe8JNu-yGoCOMnj2C.html,.html,552596,0.5269966125488281,drive_downloads,True,web,1
drive_downloads/1SqMgwe8jshgQTbuzhg7yophEf12EnZ9y.html,1SqMgwe8jshgQTbuzhg7yophEf12EnZ9y.html,.html,553020,0.5274009704589844,drive_downloads,True,web,1
drive_downloads/1cWCSR8trkH3Fh_SSe8JQtAsOpDVibJv-.html,1cWCSR8trkH3Fh_SSe8JQtAsOpDVibJv-.html,.html,554045,0.5283784866333008,drive_downloads,True,web,1
youtube_downloads/dQw4w9WgXcQ_transcript.vtt,dQw4w9WgXcQ_transcript.vtt,.vtt,4263,0.004065513610839844,youtube_downloads,True,subtitle,1
youtube_downloads/James_Kirton_OPS_Typing_1_OPS Typing Video Part 1.en-orig.srt,James_Kirton_OPS_Typing_1_OPS Typing Video Part 1.en-orig.srt,.srt,100680,0.09601593017578125,youtube_downloads,True,subtitle,1
youtube_downloads/aVM8VTm9kYE_transcript.vtt,aVM8VTm9kYE_transcript.vtt,.vtt,91761,0.0875101089477539,youtube_downloads,True,subtitle,1
youtube_downloads/James_Kirton_OPS_Typing_3_Ops 3⧸3 Well done you made it through da madness. Final video..en.srt,James_Kirton_OPS_Typing_3_Ops 3⧸3 Well done you made it through da madness. Final video..en.srt,.srt,66462,0.06338310241699219,youtube_downloads,True,subtitle,1
youtube_downloads/Ut9DL6EyF40_transcript.vtt,Ut9DL6EyF40_transcript.vtt,.vtt,5793,0.005524635314941406,youtube_downloads,True,subtitle,1
youtube_downloads/AR4h4x1VMac_transcript.vtt,AR4h4x1VMac_transcript.vtt,.vtt,6428,0.006130218505859375,youtube_downloads,True,subtitle,1
youtube_downloads/James_Kirton_CRG_Typing_2_CRG TYPING VIDEO Part 2 🦋.en-orig.srt,James_Kirton_CRG_Typing_2_CRG TYPING VIDEO Part 2 🦋.en-orig.srt,.srt,53486,0.05100822448730469,youtube_downloads,True,subtitle,1
youtube_downloads/xzA6hqpbBuA_transcript.vtt,xzA6hqpbBuA_transcript.vtt,.vtt,13647,0.013014793395996094,youtube_downloads,True,subtitle,1
youtube_downloads/Np30JccBMlw_transcript.vtt,Np30JccBMlw_transcript.vtt,.vtt,99676,0.09505844116210938,youtube_downloads,True,subtitle,1
drive_downloads/1Z27xGZUoxUxgMIR-wd2S9HPuoFW-7S-i.html,1Z27xGZUoxUxgMIR-wd2S9HPuoFW-7S-i.html,.html,2418,0.0023059844970703125,drive_downloads,True,web,0
drive_downloads/1SUdgom1hyI2F51zBDc2xudPo5SogysYt.html,1SUdgom1hyI2F51zBDc2xudPo5SogysYt.html,.html,2418,0.0023059844970703125,drive_downloads,True,web,0
drive_downloads/15yc6r3COcP-nmP6UbyOW952nxC7-IZGt.html,15yc6r3COcP-nmP6UbyOW952nxC7-IZGt.html,.html,2418,0.0023059844970703125,drive_downloads,True,web,0
drive_downloads/1mFE1n-RRp3Dpq7bpK4-5QRB2TB7cqmZR.html,1mFE1n-RRp3Dpq7bpK4-5QRB2TB7cqmZR.html,.html,2418,0.0023059844970703125,drive_downloads,True,web,0
drive_downloads/1GxT6nzW6gbgeBKtwc895SyUXruv_IuLd.html,1GxT6nzW6gbgeBKtwc895SyUXruv_IuLd.html,.html,2418,0.0023059844970703125,drive_downloads,True,web,0
drive_downloads/1eka5cBiNQc1ems0Q8AT0p1gDk6XGqkON.html,1eka5cBiNQc1ems0Q8AT0p1gDk6XGqkON.html,.html,2448,0.0023345947265625,drive_downloads,True,web,0
drive_downloads/1z2rjVski46jI649S_ExSYlFZ0aC80ns6.html,1z2rjVski46jI649S_ExSYlFZ0aC80ns6.html,.html,2435,0.0023221969604492188,drive_downloads,True,web,0
drive_downloads/1zJV2vBr9it31FF30nVK1xjRKFWpAtSKK.html,1zJV2vBr9it31FF30nVK1xjRKFWpAtSKK.html,.html,2418,0.0023059844970703125,drive_downloads,True,web,0
drive_downloads/1wJ4EtkQOfCgN6zI0UdJf7W0L0rk0ybiP.html,1wJ4EtkQOfCgN6zI0UdJf7W0L0rk0ybiP.html,.html,2418,0.0023059844970703125,drive_downloads,True,web,0
